,post_id,comments_text
5311,2182925.0,На Лавроненко и Маковецкого похож
5312,2182925.0,"Ну значит такого кандидата точно в Польше никуда не пропустят, даже если за него будут голосовать... Европейская демократия - она такая"
5313,2182914.0,"Да с ними не договариваться надо, а уничтожать  этих бандеролог!!"
5314,2182914.0,"Уважаемые воины Российской Федерации так мочите их, чтобы следа их не осталось."
5315,2182914.0,"Я не могу понять , какие перемирия с ублюдками могут быть !??? Неужели непонятно еще , что мудаку в Киеве нужна война , он сидит на банковой , пока война идет , что никак е переговоры ему не нужны , срать хотел на все это !!! Надо давить гниду , уничтожат нациков !!! Пусть его повесят свой же зомбированный народ , хватит церемонится с уродами по жизни !!!!!!"
5316,2182914.0,"А кто-то серьёзно думал, что они будут соблюдать перемирие?!"
5317,2182914.0,"Успехов в СВО нет только у Украины, потому что они не соблюдают перемирие. Мы же просто ликвидируем их"
5318,2182914.0,"За все время конфликта Украина не добилась никаких успехов, поэтому мы их и уничтожали. Все наши бойцы были готовы ко всем провокациям со стороны ВСУ"
5319,2182914.0,"Курск тоже обстреливают. Нацисты Украины, это даже не звери, это отродья Сатаны."
5320,2182914.0,"Да кто бы сомневался. Неужели есть ещё такие легковерные, которые поверили в соглашение о перемирии наркофюреру? Это же нонсенс."
5321,2182914.0,А враг вообще знает о перемирии?
5322,2182914.0,
5323,2182914.0,
5324,2182914.0,Не нужно было с ними договариваться! Эти твари никогда не будут нормальными.
5325,2182905.0,"Как, можно забыть просрание 40-х? Конечно же, потомки желают отмщения. Тем более, на кону стоит сама система еу."
5326,2182905.0,"Тополь-М, твой выход"
5327,2182905.0,"Лавров конечно молодец, любит всякие заявления делать. Пусть объяснит , почему Вьетнам проголосовал против нас?"
5328,2182905.0,"Да пусть захлебнутся от своей злобы и ненависти. Кто плакать-то будет? Те, кто помнит и чтит память о советских воинах, сами приедут на парад Победы. А власти этих стран от своего яда и подохнут. И чёрт с ними. Туда им и дорога."
5329,2182905.0,На базе ЕС формируется четвёртый рейх. Появление фюрера лишь вопрос времени.
5330,2182900.0,С позиций силы чего? Будут покупать с позиций силы? Они вроде с позиций силы отказывались... Скоро с позиций силы поток отремонтируют?
5331,2182892.0,"В очередь через Вашингтон, если один стол, если ваши крутые ребята..которые могут наводить реальные порядки в городах и прокачивать на миллиарды уровень жизни , то мощного им успеха и здоровья! С Пасхой Друзья и подружки!"
5332,2182892.0,Потому что надо гнать всех либералов из города
5333,2182869.0,А бидон ещё жив? Выбирайте его...
5334,2182869.0,Вся повесточка на одном видосе
5335,2182869.0,"Теперь ожидаем набеги на Белый Дом, на Капитолий ну... И по классике жанра - на вокзалы, телестудии, банки и биржи, так как телеграфы уже не существуют, а почта уже давно не имеет важного стратегического значения. 😏"
5336,2182869.0,Там каждый день куда-то выходят
5337,2182869.0,"Да, начинайте уже гражданскую! хы-хы!"
5338,2182869.0,Молодец.
5339,2182869.0,"Надо же, как много там сторонников ЛГБТ! 😏"
5340,2182869.0,"Никак не могу понять, чем именно американцы не довольны. Трамп избавляется от мигрантов - разве это плохо?"
5341,2182869.0,Всех на фронт
5342,2182869.0,Позор. Не дают позориться. Позор.
5343,2182869.0,А че кричат то. Да пи.. . ры сер
5344,2182857.0,Венгрия уже пошла на попятную.
5345,2182849.0,Потому что это не пропаганда.
5346,2182849.0,
5347,2182841.0,"Вот ,истину говорит👍"
5348,2182832.0,Так Зеленский же перемирие на Пасху объявил.
5349,2182832.0,Нашли кому верить... Наркоману?
5350,2182832.0,
5351,2182832.0,
5352,2182832.0,
5353,2182832.0,"Правильное Пасхальное перемирие от нашего президента Владимира Путина,но с условием,если укрорейх не захочет перемирия и будет наносить удары и обстреливать,устраивать атаки на российские позиции, объекты, и по российским областям и городам.То, ВС РФ должны реагировать с ответными мерами на агрессию укрорейха,который и не собирался придерживаться Пасхального перемирия, и с ночи 444 раза обстреливали российские области и позиции, и атаковали 900 украинскими западными беспилотниками.Гордимся ВС РФ ВГ ""Запад"",всё под контролем у российских бойцов на Купянском направлении, вражеские атаки отражали."
5354,2182827.0,
5355,2182827.0,От моря до моря захотели поганые пшекские курвы?
5356,2182827.0,Хотелка обломалась!!
5357,2182827.0,Все делят без России.
5358,2182819.0,Хочешь расскажу секрет СВЧ?)
5359,2182819.0,Почему ему дали героя он же не русский куда смотрит русская дружина
5360,2182819.0,👍👍👍👍👍👍👍👍👍👍❤❤❤❤❤🌹🌹🌹🌹🌹🌹🌹🌹🌹
5361,2182819.0,
5362,2182810.0,"В итоге имеем вторые минские соглашения, когда наши люди страдают и погибают от обстрелов, а отвечать нельзя - соблюдаем перемирие. Как тогда, так и сейчас НИКТО НЕ БУДЕТ ""ВИДЕТЬ"" ПРАВДЫ и тем более, говорить её! России придётся терпеть, жертвовать людскими жизнями и инфраструктурой, чтобы не обвинили в срыве перемирия. Но все мы знаем, наученные горьким опытом, что бы Россия ни делала, её всё равно обвинят во всех смертных грехах! 🤦"
5363,2182810.0,"Кто бы сомневался, эти ублюдки безбожники, кара их настигнет."
5364,2182810.0,"Укрхохлы расчеловечились и стали антиславянами🤦, скоро от народа на Украине уже не останется ничего.."
5365,2182810.0,когда загоняешь мышь в угол её надо добивать
5366,2182810.0,Укрохохлы Сатанисты безбожники😡😡
5367,2182810.0,
5368,2182810.0,Так Зеленский же тоже объявил о перемирии на Пасху и как всегда не соблюдает.
5369,2182810.0,"Он же наркоман конченный, как ему верить. Эту гниду надо добивать, желательного прямым попаданием по банковской."
5370,2182810.0,"Да Киевский режим поддерживает нацизм и все действия ВСУ направлены на то, чтобы нанести удар по мирным гражданам."
5371,2182810.0,"Я уверена, что все знают, кто на самом деле поддерживает нацизм и поддерживает киевский режим. Наши бойцы борются с этим злом"
5372,2182810.0,"Нацисты в Киеве поддерживают терроризм и нацизм, они обстреливают мирные города по приказу своего правительства. Бойцы ВС РФ с этим успешно борются"
5373,2182810.0,"Наши бойцы сражаются против нацизма и киевского режима, которые их поддерживает. Мы сделаем все возможное для мира"
5374,2182810.0,
5375,2182799.0,"Очень ждëм русский город Одессу домой! Западенские рагули, исгадившие Одессу, пошли вон!"
5376,2182799.0,❤❤❤❤❤🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
5377,2182799.0,"Надеюсь что так оно и будет .Если не отрезать украину от выхода в Черное море (которое они так удачно выкопали для нас ) , то это будет постоянная угроза нашему Крыму и флоту ."
5378,2182799.0,🙏🙏🙏 его слова да Богу в уши. 😁 и нашему главнокомандующему🙏
5379,2182799.0,"Главное не взятие Одессы,а уничтожения фашизма и бандеровщины.А Одесса - порт поставок вооружения фашистам.Его нужно освободить или уничтожить,чтобы натовцы туда не совались."
5380,2182799.0,Одесса - русский город
5381,2182799.0,Одесса-Харьков-Киев» Русские города! Будут освобождены от фашистского режима Зеленского…
5382,2182799.0,Думаю и Киев возьмут. 🤔
5383,2182799.0,"Город, политый кровью наших дедов, должен быть нашим.!"
5384,2182799.0,"Будем воевать столько, сколько потребуется, и Одесса будет наша!
Нато будет остановлено, если потребуется,  ударом сармата по брюсселю... Будут у фашистов волосы дыбом и штаны обоссаны...
Важно, что бы ВПК работал!!!!!🇷🇺"
5385,2182799.0,
5386,2182799.0,В точку сказано.
5387,2182799.0,"Не угадал ты )) Одесса Киев Харьков , и мы ещё подумаем может быть все заберём"
5388,2182789.0,"Сначала появились лицемерие и враньё. Потом появилась так называемая англосаксонская ""журналистика"""
5389,2182789.0,Мелкобританцы могут только гадить..
5390,2182789.0,"В этом и есть вся суть бритишей - постоянно врать и изворачиваться. А ещё перекладывать свою вину на Россию. Твари, сволочи, сатанисты и террористы."
5391,2182789.0,"И как укариан ообще что то хочет вернуть их территорий, когда постоянно и даже до СВО банлеровцы мирных жителей обстреливали?"
5392,2182789.0,Блевотина
5393,2182782.0,
5394,2182782.0,Воистину Воскресе!
5395,2182782.0,Воистину Воскресе!!!
5396,2182782.0,
5397,2182782.0,Воистину воскрес!
5398,2182782.0,Воистину воскрес!
5399,2182782.0,
5400,2182782.0,🙏🙏🙏🙏
5401,2182771.0,Но привыкнуть жить с этой опохолью тоже тяжело это постоянные жертвы Ненависть будет только множиться. с обеих сторон .Получиться что Штаты достигли своих целей. И создали нам соседа которого мы не можем уничтожить а они могут нам делать практически всё что захотят
5402,2182771.0,"Я уверена, что на Украине скоро полностью воцарится нацизм. Потому что Зеленский сделал все для этого"
5403,2182771.0,"Украина уже давно превратилась в рассадник нацизма, который насаждают украинцам буквально с самого рождения. А Зеленский только это и делает, просто на камеру показывает как он рад этому"
5404,2182771.0,Все логично!
5405,2182771.0,Так из Украины сделали современную колонию мелкобритании
5406,2182771.0,"Ну и не чего нового америкосы так обычно и делают. Это их метод, а украм ☝️ наука будет их же предупреждали 🤷. Так по делом 🤣 💀💀😈🌹🌹🤣"
5407,2182771.0,
5408,2182760.0,
5409,2182760.0,
5410,2182748.0,"А тем временем,в это время,бьют по Донецку."
5411,2182748.0,"Великолепно написано, но еще более великолепен шаг Путина!!!"
5412,2182748.0,👌🙏
5413,2182748.0,"Что последует после окончания перемирия? Полетит Орешник? Искандеры? Калибры? Белые лебеди? Нет, а так хотелось бы начать игру без правил без оглядки на ""райский сад"", поливать огнём фашистскую нечисть мощнейшим оружием со своей территории."
5414,2182748.0,Отличная статья!🔥
5415,2182748.0,"Коррупция это основа власти на Украине. А Зеля уже давно прогнил, он не в состоянии справится со всеми проблемами"
5416,2182748.0,"Власть Зеленского построена на коррупции и поэтому не удивительно, что он уже давно перестал выполнять свои обязательства перед народом"
5417,2182748.0,"Когда говорим Украина, нужно подразумевать, что за ней стоит запад. После прихода Трампа к власти, все как-то дружно стали забывать, что именно пиндосы главные зачинщики и спонсоры этого конфликта."
5418,2182748.0,"укр прогнила полностью,власть не отвечает за свои слова 
сколкьо раз предлагали им мир, они его нарушали - что и сейчас нарушили пасхальное перемирие"
5419,2182748.0,"Америке вообще изначально незачем было украину поддерживать - она находиптся на другом континенте, у них вообще никаких точек соприкосновения нет"
5420,2182748.0,
5421,2182748.0,"Да, на уровне англосаксонской ДНК."
5422,2182748.0,"Я просто не понимаю, что они хотят этим добится они каждый раз показывали себя не очень красиво начинав атакавать наши позиции!"
5423,2182729.0,Туда ему и дорога
5424,2182729.0,
5425,2182729.0,"Да сколько уже можно отправлять этих наёмников на фронт? Это просто ужасно, что командование ВСУ отправляет в бой людей буквально умирать!"
5426,2182729.0,"Я с огромной радостью поддерживаю наших солдат, которые защищают честь нашей страны и сражаются за мир на СВО. Верю в нашу победу!"
5427,2182729.0,"Я уверена, что это только начало. Наемники и ВСУ не остановятся ни перед чем - они будут воевать до конца"
5428,2182729.0,Сель ву пле🤣
5429,2182729.0,Не едать ему больше лягушачьих лапок😂😂😂
5430,2182729.0,"Ну нашел то, что искал..
К сожалению, мне даже его не жаль
Зачем идти в чужую страну?
Это всегда бывает наказано"
5431,2182729.0,Так ему и надо....
5432,2182729.0,Макрону надо выслать фото  его  на почту..😡
5433,2182729.0,Чего припëрся?! Не везёт французам в России... Земля бетоном с гвоздями
5434,2182729.0,Сдохло говно французское и смылось в канализацию..
5435,2182729.0,"Он не погиб, он сдох"
5436,2182729.0,
5437,2182729.0,
5438,2182729.0,"Пуле похеру кто ты-хахол, хвранцуз, негр или тунгуз..."
5439,2182729.0,"..."" Мы, всех вас убьем!!!""...автор слов, Петр Толстой! И мы поддерживаем его!❤🙏👍"
5440,2182729.0,Собаке-собачья смерть!
5441,2182729.0,Собаке Собачья Смерть!
5442,2182729.0,
5443,2182729.0,Больше новостей хорлших и радостных
5444,2182729.0,"Ну вот , теперь прямая дорога в страну Кипящих котлов и , чтоб черти не ленясь кидали уголь под его котёл!"
5445,2182729.0,"УВИДЕТЬ РОССИЮ и УМЕРЕТЬ,Адьё, каналья.👍👌"
5446,2182729.0,Какой такой погиб?? Ликвидирован!
5447,2182729.0,Ещё напишите - погиб смертью храбрых!! Сдохла мраzь!
5448,2182729.0,Макрошке на завтрак
5449,2182729.0,"Не погиб, а по другому"
5450,2182729.0,Покажите это дырявому недонаполену макрону
5451,2182729.0,"Лучше подходит слово ""утилизирован""..."
5452,2182729.0,РасСЛАЙился😡
5453,2182729.0,❌ с ним. Их там ещё много.
5454,2182721.0,Поддержим духовного мирового лидера?
5455,2182721.0,"Как бы там ни было, а все понимают что цель СВО - защита интересов России и только. Поэтому мы не отступим"
5456,2182716.0,
5457,2182711.0,"Не для того они всё затевали ,чтобы пойти на мирные соглашения"
5458,2182711.0,"Украинцы кого хошь утомят. А американцы вообще к такому экстремальному оборзению туземцев не привычные, быстро утомились и сдулись."
5459,2182705.0,Это ж как не повезло... С Ералаша  в политику съехать....
5460,2182705.0,🤣🤣🤣🤣🤣🤣
5461,2182705.0,
5462,2182702.0,"Уже больше года назад на нашем ТВ эксерты и политологи говорили , что у укронацистов заканчиваются резервы. Набирают они с улиц, да и наемники приезжают несмотря на их утилизацию."
5463,2182691.0,
5464,2182691.0,
5465,2182691.0,"Бейте, уже эту украину"
5466,2182691.0,"Поставили на крыло новенькие самолёты - лётчикам нашим удач, сил и терпения. Бейте врагов без жалости!"
5467,2182691.0,"Два истребителя это "" партия""? Это капля в море."
5468,2182682.0,"Разгонять нужно банды отмороженных ковбоев, портящих мир.
Разгонять плетьми и розгами...
Они всю свою историю грабили мир и устраивали в нем беспорядки🤞😡"
5469,2182675.0,"У власти появился отьявленный фашист 21 века омерзительный мерц...
Фашизм поднимает голову... 
Так как сегодня возникла благоприятная среда для этого.
Складывается так, что мы - русские, вновь вступаем в бой с этим злом, как и раньше. Почти век назад..."
5470,2182675.0,"В Европе явно нарастает конкуренция на звание самый главный фюрер : Макрон, Мерц, Фон дер Ляйн, Каллас.... О-о-о... у Польши даже есть свой..."
5471,2182675.0,Так этого следует ожидать после разъединения русского мира и ослаблении его в между усобной бойне.
5472,2182675.0,"Европейцам никакая наука не в прок ... Нация, которая организовала две мировых войны (а всего-то , две и было в истории), снова начинает произносить те же самые тезисы, а Европа умиляется. Немцы - это нация, проблемы которой, всегда вынужден решать весь мир.
 (особенно теперь, когда в рядах ""русского мира"" оказались нацисты похлеще немцев ,кстати, эта часть русского мира и в последней войне здорово отличились в добровольческих подразделениях СС, поэтому - нужно их заканчивать вкалачивать в каменный век, пока к ним на подмогу тевтонцы не нагрянули, со своим традиционным натиском на восток)."
5473,2182675.0,"Да нет там лидера. Как и того народа, который был во времена пивного путча. Как нет и идеи, которая сплотит общество. Как нет и общества, которое разбавлено , разрозненно и ассимилировано турками и арабами. Которые явно никуда не пойдут воевать, потому что ценности ""райского сада"" им чужды."
5474,2182675.0,
5475,2182660.0,Диктатура была неизбежна с 2014го
5476,2182660.0,"Зеленский узурпировал власть на Украине, но при этом не думает о том чтобы что то изменить."
5477,2182660.0,"Я уверен, что Зеленский просто узурпировал власть на Украине и делает все возможное для того чтобы ослабить свой народ."
5478,2182660.0,"На Украине вообще что-то с властью происходит, то Зеленский стал наркоманом и все у него разваливается, то вот теперь его монополия на власть вредит всей стране."
5479,2182660.0,"Роберт Рождественский 
Товарищ Песня 
Остался дом за дымкою степною, 
не скоро я к нему вернусь обратно. 
Ты только будь, пожалуйста, со мною. 
товарищ Правда, 
товарищ Правда! 
Я все смогу, я клятвы не нарушу, 
своим дыханьем землю обогрею. 
Ты только прикажи — и я не струшу, 
товарищ Время, 
товарищ Время! 
Я снова поднимаюсь по тревоге. 
И снова бой, такой, что пулям тесно! 
Ты только не взорвись на полдороге, 
товарищ Сердце, 
товарищ Сердце! 
В большом дыму и полночи, и полдни. 
А я хочу от дыма их избавить. 
ты только все, пожалуйста, запомни, 
товарищ Память, 
товарищ Память. 
1975 г."
5480,2182660.0,
5481,2182659.0,Молодцы! ♥️👊✊🇷🇺✊👊♥️
5482,2182659.0,👍👍👍👍👍👍👍👍👍👍❤❤❤❤❤🙏🙏🙏
5483,2182649.0,"Признают пиндосы Крым российским, - крымчане признают США американскими: пока мы считаем территорию, на которой расположились США, индейской !"
5484,2182649.0,"Столько уже встреч было, да и продолжаются до сих пор, это радует, надо отношения восстанавливать. Хочется, чтобы наши взгляды учитывались, да и чтобы все строилось на взаимном уважении👍"
5485,2182649.0,"На самом деле, наша страна всегда готова сотрудничать с другими государствами. И переговоры с США это только подтверждают. Если у других стран есть желание взаимодействовать с нами, мы будем только за!"
5486,2182649.0,"Диалог для международных отношений важный инструмент. Рад видеть, что  Россия и США находят возможности для конструктивного общения и обсуждения важных вопросов))"
5487,2182649.0,"чо то я подзабыл, а референдум по присоединению восточной Германии к ФРГ когда был?"
5488,2182649.0,"Давайте уж дождёмся , пока один пиздёжь от америкосов"
5489,2182649.0,"19 апреля 1783 года императрицей Екатериной II подписан высочайший манифест ""О принятии полуострова Крымского, острова Тамана и всей Кубанской стороны под Российскую державу"".

И Мне как то посрать что там считает хуйзнаеткакой по счету главныйпроджектманагер СШААА"
5490,2182639.0,Читай эту новость каждый год и голова не будет болеть!
5491,2182639.0,"Странно
Вроде говорили на меньший срок"
5492,2182639.0,ДБ)
5493,2182639.0,Люську арестович наслушались?😂
5494,2182639.0,
5495,2182633.0,🤣🤣🤣🤣🤣 вся Восточная Европа не член....
5496,2182628.0,да на этом полигоне всё все испытали включая Орешник по моему всё всё поняли. Нам есть куда бить и что испытывать им нет. Украину можно и не завершать. Только их испытания будут считаться прямой агрессией наши нет наши разрешены в чём это плохо)? И кто такая Украина)?Вот это Украина не понимает и это самое печальное для неё. по другому давно бы забрали к себе и полиног с таким количеством жертв со стороны вскормыша б не делали. проиграли гонку вооружения с помощью жертв Украины. Ну а в принципе всё верно без лоха и жизнь плоха. а ну да кто то там не лох же)
5497,2182625.0,Гениальная организация !
5498,2182625.0,Ещё как!
5499,2182625.0,"Смерш по тылам прогнать и по администрациям в регионах и областях. 
1. Будут уничтожены враги явные, скрытые и им сочувствующие. 
2. Денег можно вернут в казну немерено!"
5500,2182625.0,"Зачем об этом спрашивать? Нужен не просто отдел, а огромная организация, работающая по всему миру...🤝"
5501,2182625.0,Как нам его не хватает...
5502,2182625.0,
5503,2182613.0,"Какая разница в том, что говорит занюханный пи%дабол?"
5504,2182613.0,Не верю!
5505,2182613.0,"Утю-Путю опять обманут, а страдать и гибнуть будут наши солдаты и мирные жители!"
5506,2182613.0,Фейк..
5507,2182613.0,да пшел он нафиг
5508,2182613.0,не сейчас какими то действиями обмануть Россию не возможно. Я бы хотел чтоб они пили из луж ни какого тепла и света. Уничтожить страну ничего не стоит. И у нас есть сила их всех раздавить я в этом уверен. Я не нахожу ни одному хохлу слов оправдания ни кому ни детям никому. Но на хохлах свет не сходиться возножно всё это и верно. Но этот вызовов серьезнее найти нельзя. Это их Хохлядский выбор .ВСЕХ хохлов. За деньги убивать братьев) мочить их всех надо. только смерть их всех остановит. и начали они же со своих же братьев Украинцев. Этой змее мы не должны давать шансов на жизнь.Они уничтожают алея алгелов за что это всё начиналось я помню и каждый хохол за нее должен ответить. это наша аллея не их.За дом пофсоюзов и т.д. Каждый кому не повезло Жить в Украине на данный момент времени ответит. Мы запрягаем долго также и помним
5509,2182613.0,"они хотят на слабо взять Путина и обеспечиь прекращение боевых действй без всяких условий. нет, ребятки, условия ва выдвинуты и неизменны"
5510,2182613.0,"Киев хотел передышку,  предатели в кремле ему предоставили."
5511,2182613.0,"Хохлам крайне важно это временное перемирие - наши опять будут идиотами ,если снова на это купятся для ненужного никому имиджа белых и пушистых . Хохлы за этот срок наберут мобилизантов , подтянут силы и укрепят оборону - а у нас потом будут гибнуть наши ребята в разы больше чем сейчас ..Это сродни предательству наши ребят .Хочется надеется , что наше политическое руководство хотя бы на этот раз не поведется ..."
5512,2182613.0,
5513,2182604.0,Болеем за всех! Не останавливайтесь!
5514,2182604.0,"Сами в руки тцкашников пришли. Всех кого загребут, отправят на фронт, если нет денег на откуп."
5515,2182604.0,глаз радует может еще не все потерянно. Давайте братья Украинцы если вы есть покажите себя
5516,2182604.0,"О, жабогадюкинг."
5517,2182600.0,"Веками мы как кость в горле им , а тут смирится , ага ждите )))"
5518,2182600.0,"Мне пофиг на мнение запада! Жизнь прекрасна, а дебилы и терпилы пошли на фиг!"
5519,2182600.0,Всех Поправило?
5520,2182593.0,Ну раз молчат значит нравится
5521,2182593.0,"А почему такой вывод у неё? А потому что есть опыт) НАТО и ЕС как раз и сменило руководство Молдовы на нее. Она тепрь боиться, чтоб не было обратного эффекта))"
5522,2182593.0,Гитлер капут
5523,2182593.0,"Естественно хотим! Как все разумные государства мы хотим нормальных соседей, с лояльным к нам правительством. А не вот всё это 🤦"
5524,2182593.0,Молдоване ! Валите эту сучку !
5525,2182593.0,Все они туда клонят
5526,2182593.0,Румыны первыми шли в рядах фашисткой Германии гитлера
5527,2182593.0,
5528,2182588.0,В европке фашисты ВСЕ и они издревле были приспособлены только грабить и убивать друг друга.НАТО и ЕС как организации были им насильственно навязаны чужой волей.Время их распада было только вопросом времени.
5529,2182588.0,"Он что, эксперт кем то уполномоченный? 
Нет же, он просто  Икспэрт  упал намоченный."
5530,2182579.0,🙏🙏🙏
5531,2182579.0,
5532,2182579.0,
5533,2182579.0,
5534,2182579.0,Молодые в основном.Не срочники случаем?
5535,2182579.0,
5536,2182570.0,
5537,2182570.0,"Молодцы российские космонавты, подняли русский символ Победы армии России в Космосе. Всё хорошо наши космонавты.Благодатный огонь сошёл, жизнь на Земле продолжается. Христос Воскресе! Российским космонавтам на МКС крепкого здоровья, успешной намеченной работы. С праздником Пасхи."
5538,2182570.0,
5539,2182570.0,"Какой Победы? Иисус?? 🤦‍♂️

Знамя Победы-то - красное, да не то. Нехер примазываться к Победе безбожных коммунистов. Даже если прям очень хочется."
5540,2182556.0,
5541,2182556.0,"Укросатанисты👹👹👹: ""вы чё угораете? Какое перемирие?!"""
5542,2182556.0,"С политикой точки зрения все правильно, но на деле, бандеровцам все равно"
5543,,
5544,2182556.0,"В.В.Путин еще раз показал, что он хочет закончить конфликт мирно и пасхальное перемирие тому яркий пример! Теперь все зависит от Украинской власти и их западной крыши 👍🏻🙏"
5545,2182556.0,"Ботов-то сколько понабежало, це пи...ц!"
5546,2182556.0,"Пост из группы Украина.ру
⚡ Зеленский отказался от пасхального перемирия, которое сегодня объявил президент России Владимир Путин. 

Это всё, что нужно знать о современной Украине и её просроченном руководстве. 

#Зеленский #Украина #война #Пасха #Путин #Россия #ВСУ #СВО #перемирие"
5547,2182556.0,
5548,2182541.0,
5549,2182541.0,
5550,2182525.0,"Да как бы уже - годами... Навар только уплывает в хохло-карманы. Уже без профита. Теперь решение вопроса в перевешивание вопроса на чужие шеи, со своей."
5551,2182525.0,"Ау, Дональд, а как же решить вопрос за 1 один день, потом за месяц и т.д. 🤣
Не срослось😜
Это тебе не в своем офисе командовать,клоун"
5552,2182525.0,Ждём провокации со стороны украинского рейха. Сколько можно наступать на те же грабли 🤷‍♂
5553,2182525.0,
5554,2182525.0,"За последние месяцы это уже не первые наши переговоры с Америкой, близится восстановление сотрудничества"
5555,2182525.0,"США не станут годами обсуждать Украину, потому что они всячески подогревают конфликт на Украине, поставляя оружие и запрещая Зеленскому садиться за стол переговоров"
5556,2182525.0,"США постоянно подогревают конфликт на Украине, поставляя оружие и запрещая Зеленскому садиться за стол переговоров."
5557,2182525.0,"Приятно видеть возобновление диалога между Россией и США. Это, как по мне, подчеркивает стремление к сотрудничеству и взаимному пониманию🤔"
5558,2182525.0,Им нужна передышка .За Трампом придёт очередной Байден. И всё возобновиться. Этот удар был не подготовлен. Вернее мы его выдержали. Они признают только это и ничего больше. Миллиардные инвестиции в Украину бесполезны. Что и требовалось доказать .Тем же образом признают силу Российского Государства
5559,2182525.0,"То есть, США этот конфликт спровоцировали, профинансировали, а теперь говорят, что это не они, и пытаются повесить Украину на шею дебильного Евросоюза!!!"
5560,2182525.0,Кто когда пиндосем верил? Ах есть такие ну это гандоны горбачëв и ельцын - оба известные твари предатели!
5561,2182525.0,"Так и не занимайтесь, не поставляйте вооружение ..."
5562,2182525.0,У пиндосов очередной обосрачь образовывается.
5563,2182525.0,"Ага. То есть, десятилетиями пендосы накачивали укрофашистов вооружениями, военной техникой, снарядами и лярдами зелени и евро, а как поняли, что Россия выигрывает по всем фронтам, сразу решили слиться. Как же это похоже на янки - нагадить, развязать конфликт и уйти в туман, поджав хвосты! Именно так они и поступают всегда - зарабатывают огромные деньги на подобных конфликтах. А когда поняли, что проект ""Украина"" накрылся медным тазом, сразу решили ""умыть руки"". Что ж ты, фраер, сдал назад? А, рыжий? Ща будешь Гренландию прогибать, ведь тебе же, как воздух, нужны её богатейшие природные ресурсы. С Украиной не срослось, теперь надо другие страны начинать окучивать, шут гороховый. И кто этого престарелого мудака принял за своего парня? Свой он только в дурдоме, в палате намбер сикс - там таких же долбанутых, как грязи. Короче, с этим балаболом всё понятно без слов. Ничего нового. Занавес. Расходимся."
5564,2182503.0,"Да ничего не будет с их психикой, потому что их не будет.😇"
5565,2182503.0,"Это и должно повториться! Хохлобандеровцы не должны потомства оставлять! Только кучку пепла, да и то по ветру развеять, чтоб их ДНК на земле не осталось!"
5566,2182503.0,
5567,2182503.0,"Так, на заметочку: ""слава Украине"" пошло от Бандеры и его товарищей-нацистов. А теперь вспомните, как часто и на каком уроне эти слова используются на Украине"
